ID,Latitude,Longitude,Day,Hour,Minute,Duration,RemainingTime,Resources,Coverage,Legitimacy,OnPeakHours,GridNumber
486,48.5448509642677,-81.4664764191608,3,9,15,50,50,9,78,0,1,464502
486,48.544181536539,-81.4666002077768,3,9,25,50,40,9,78,0,1,464502
486,48.5438693926252,-81.466039973046,3,9,35,50,30,9,78,0,1,464502
486,48.5438803656421,-81.4660770901269,3,9,45,50,20,9,78,0,1,464502
486,48.5435180453382,-81.4655120472819,3,9,55,50,10,9,78,0,1,464502
487,48.3895451558563,-81.2882248587455,4,11,55,50,50,5,47,1,0,189631
487,48.3894623881609,-81.2875201134212,4,12,5,50,40,5,47,1,0,189632
487,48.389452340176,-81.2866561037316,4,12,15,50,30,5,47,1,0,189632
487,48.3889595975596,-81.286868239317,4,12,25,50,20,5,47,1,0,189632
487,48.3883561316426,-81.2873499855692,4,12,35,50,10,5,47,1,0,189632
488,48.4617867398638,-81.6223070796488,4,6,57,50,50,9,97,1,0,322299
488,48.4619293901958,-81.6218253348309,4,7,7,50,40,9,97,1,1,322299
488,48.4623674922783,-81.6223217200936,4,7,17,50,30,9,97,1,1,322299
488,48.4624383421951,-81.6223405040401,4,7,27,50,20,9,97,1,1,322299
488,48.4628069933486,-81.6223501794404,4,7,37,50,10,9,97,1,1,322299
489,48.4788606548914,-81.0866424988838,2,1,0,60,60,3,53,1,0,350798
489,48.4784612909618,-81.0863624023775,2,1,10,60,50,3,53,1,0,350798
489,48.4784330604754,-81.0857552238349,2,1,20,60,40,3,53,1,0,350798
489,48.4782940778534,-81.0856992122143,2,1,30,60,30,3,53,1,0,350798
489,48.4781091018865,-81.0860307738635,2,1,40,60,20,3,53,1,0,350798
489,48.4784751665547,-81.0863748182024,2,1,50,60,10,3,53,1,0,350798
490,48.3074251672114,-81.2087707643773,0,15,25,60,60,1,100,1,0,47456
490,48.3073580009099,-81.208732116432,0,15,35,60,50,1,100,1,0,47456
490,48.3071264098762,-81.2081543651784,0,15,45,60,40,1,100,1,0,47456
490,48.3070289903642,-81.2079605777534,0,15,55,60,30,1,100,1,0,47456
490,48.3071697196835,-81.2080501209506,0,16,5,60,20,1,100,1,0,47456
490,48.3065530306365,-81.207494690411,0,16,15,60,10,1,100,1,0,47456
491,48.318018515643,-81.3440065656743,5,9,49,10,10,5,40,1,1,66398
492,48.604593159839,-81.3042815650193,1,19,1,10,10,7,51,1,0,568790
493,48.4934024828614,-81.7238876900191,1,11,21,10,10,2,79,1,0,369682
494,48.5017788487268,-81.3404996692527,0,16,33,40,40,4,69,1,0,388684
494,48.5018169803545,-81.340463814849,0,16,43,40,30,4,69,1,0,388684
494,48.5021272577658,-81.3395474679398,0,16,53,40,20,4,69,1,0,388685
494,48.5019365268593,-81.3392798315631,0,17,3,40,10,4,69,1,0,388685
495,48.4693794910193,-81.4004469927313,1,4,42,50,50,9,40,1,0,331803
495,48.4695253244572,-81.3994152151522,1,4,52,50,40,9,40,1,0,331804
495,48.4696993650603,-81.3983654728946,1,5,2,50,30,9,40,1,0,331804
495,48.4699722809966,-81.3980562030864,1,5,12,50,20,9,40,1,0,331804
495,48.4701072091814,-81.3978386114494,1,5,22,50,10,9,40,1,0,331804
496,48.3290084928202,-81.2564612299539,5,8,16,50,50,5,64,1,1,85366
496,48.3285459780571,-81.2560444779644,5,8,26,50,40,5,64,1,1,85366
496,48.32842673245,-81.2565103209331,5,8,36,50,30,5,64,1,1,85366
496,48.3280006734914,-81.2571492347356,5,8,46,50,20,5,64,1,1,85366
496,48.3282029941767,-81.2572137245206,5,8,56,50,10,5,64,1,1,85366
497,48.5167276072617,-81.1672965780432,0,13,12,40,40,5,91,1,0,417141
497,48.5161445006458,-81.1673579518547,0,13,22,40,30,5,91,1,0,417141
497,48.5155916288423,-81.1677819620992,0,13,32,40,20,5,91,1,0,407662
497,48.5151154695917,-81.1680287400589,0,13,42,40,10,5,91,1,0,407662
498,48.2897342274008,-81.5019615762157,4,21,38,60,60,9,63,1,0,18985
498,48.2896906147469,-81.5015489668961,4,21,48,60,50,9,63,1,0,18985
498,48.2901704138833,-81.5011504354966,4,21,58,60,40,9,63,1,0,18985
498,48.2897777438804,-81.501003730184,4,22,8,60,30,9,63,1,0,18985
498,48.2900715408369,-81.5007696462234,4,22,18,60,20,9,63,1,0,18985
498,48.289772556244,-81.5013430809777,4,22,28,60,10,9,63,1,0,18985
499,48.6725406897583,-80.8384194628997,4,0,8,10,10,6,67,1,0,682592
500,48.6208855243366,-80.8729974596803,3,12,18,60,60,7,76,1,0,597277
500,48.621076379858,-80.8719935003844,3,12,28,60,50,7,76,1,0,597277
500,48.621346679215,-80.8727290246585,3,12,38,60,40,7,76,1,0,597277
500,48.6213598589884,-80.8732983635145,3,12,48,60,30,7,76,1,0,597277
500,48.6214567767174,-80.8731997600874,3,12,58,60,20,7,76,1,0,597277
500,48.6210768985838,-80.8734792226047,3,13,8,60,10,7,76,1,0,597277
501,48.3382369357458,-80.8835003877356,2,8,41,60,60,8,76,0,1,104367
501,48.338033173723,-80.8836429012106,2,8,51,60,50,8,76,0,1,104367
501,48.3382147179134,-80.8841550222124,2,9,1,60,40,8,76,0,1,104367
501,48.3380222938845,-80.884511431556,2,9,11,60,30,8,76,0,1,104367
501,48.3374956583995,-80.8844144454374,2,9,21,60,20,8,76,0,1,104367
501,48.3377491796115,-80.8845528461062,2,9,31,60,10,8,76,0,1,104367
502,48.4932713161815,-81.4395228651378,0,12,46,40,40,8,84,1,0,369715
502,48.4938646627268,-81.4397454414572,0,12,56,40,30,8,84,1,0,369715
502,48.4940250536032,-81.4399627207673,0,13,6,40,20,8,84,1,0,369715
502,48.4941980899014,-81.439818412363,0,13,16,40,10,8,84,1,0,369715
503,48.3039172908788,-81.3448515488342,1,18,56,60,60,5,87,1,0,37961
503,48.3039417554627,-81.3453759741833,1,19,6,60,50,5,87,1,0,37961
503,48.3038594839953,-81.3459561166426,1,19,16,60,40,5,87,1,0,37961
503,48.3038146090116,-81.3456396755786,1,19,26,60,30,5,87,1,0,37961
503,48.3035211619007,-81.3462026423018,1,19,36,60,20,5,87,1,0,37961
503,48.3035697137047,-81.3458874248184,1,19,46,60,10,5,87,1,0,37961
504,48.6656741486816,-81.3264327431114,2,11,18,40,40,2,56,1,0,673056
504,48.6655786012551,-81.3263940926454,2,11,28,40,30,2,56,1,0,673056
504,48.6649680284772,-81.3266759012572,2,11,38,40,20,2,56,1,0,673056
504,48.6646804999009,-81.3264826423828,2,11,48,40,10,2,56,1,0,673056
505,48.6180688998207,-81.3957882687087,1,8,6,30,30,3,79,0,1,587737
505,48.6182262698854,-81.395377158776,1,8,16,30,20,3,79,0,1,587737
505,48.6176017461036,-81.3951769462728,1,8,26,30,10,3,79,0,1,587737
506,48.4911335500551,-80.8846664278397,1,7,6,10,10,5,64,1,1,369779
507,48.4939838519854,-81.3385653680925,1,19,47,40,40,2,38,1,0,369727
507,48.4939504371679,-81.338610634549,1,19,57,40,30,2,38,1,0,369727
507,48.4944490150891,-81.3383376088335,1,20,7,40,20,2,38,1,0,379206
507,48.4942286897775,-81.3389117579328,1,20,17,40,10,2,38,1,0,379206
508,48.4303487680556,-81.1511849878367,1,16,36,20,20,7,64,1,0,265479
508,48.430043365551,-81.1510705700231,1,16,46,20,10,7,64,1,0,265479
509,48.6489600401815,-81.3679734390817,3,2,46,20,20,5,59,1,0,644614
509,48.6489625493283,-81.3680275922502,3,2,56,20,10,5,59,1,0,644614
510,48.2824480490804,-81.1263988117354,3,9,41,10,10,10,57,0,1,9549
511,48.5847829557265,-81.1545502637278,4,10,38,20,20,8,59,1,1,530891
511,48.5848590981332,-81.1550105684223,4,10,48,20,10,8,59,1,1,530891
512,48.2969022647753,-81.3076884862991,1,16,44,60,60,10,62,0,0,28486
512,48.2967437968653,-81.307395209404,1,16,54,60,50,10,62,0,0,28486
512,48.2972274165583,-81.3076880455862,1,17,4,60,40,10,62,0,0,28486
512,48.2971968471721,-81.3078290458994,1,17,14,60,30,10,62,0,0,28486
512,48.2973125364754,-81.3083961607759,1,17,24,60,20,10,62,0,0,28486
512,48.2972224959392,-81.3092481246607,1,17,34,60,10,10,62,0,0,28486
513,48.5287584082494,-81.473426767812,3,14,20,40,40,1,32,1,0,436064
513,48.5289202532261,-81.4734310210752,3,14,30,40,30,1,32,1,0,436064
513,48.5287955798586,-81.473457401192,3,14,40,40,20,1,32,1,0,436064
513,48.5288937084806,-81.4736158327376,3,14,50,40,10,1,32,1,0,436064
514,48.4788727004965,-81.3308499479721,2,4,56,10,10,1,46,1,0,350770
515,48.3822117025361,-81.194007541355,3,6,38,50,50,8,44,1,0,180163
515,48.3820644142651,-81.1946880350863,3,6,48,50,40,8,44,1,0,180163
515,48.3817741307305,-81.1945954092133,3,6,58,50,30,8,44,1,0,180163
515,48.3819288297317,-81.1947580207583,3,7,8,50,20,8,44,1,1,180163
515,48.3815257547124,-81.1946183250012,3,7,18,50,10,8,44,1,1,180163
516,48.4674552501042,-80.8860885808622,0,12,15,50,50,3,49,1,0,331863
516,48.467202253884,-80.8851923377172,0,12,25,50,40,3,49,1,0,331863
516,48.4666796533653,-80.8845092185821,0,12,35,50,30,3,49,1,0,322384
516,48.4670322664114,-80.8847127560041,0,12,45,50,20,3,49,1,0,331863
516,48.4672024804483,-80.884690362767,0,12,55,50,10,3,49,1,0,331863
517,48.425179136304,-81.3503516086454,1,7,13,10,10,5,86,1,1,255977
518,48.4816721779387,-81.433077105848,0,15,45,50,50,10,72,0,0,350758
518,48.4819890670236,-81.4334770679065,0,15,55,50,40,10,72,0,0,350758
518,48.4817401800184,-81.433720184189,0,16,5,50,30,10,72,0,0,350758
518,48.4824185407095,-81.4338454709542,0,16,15,50,20,10,72,0,0,350758
518,48.4821741220061,-81.4345992549682,0,16,25,50,10,10,72,0,0,350757
519,48.4041957816999,-81.7240872919919,5,1,26,40,40,1,75,1,0,218018
519,48.4041228606835,-81.7246025190388,5,1,36,40,30,1,75,1,0,218018
519,48.4039847379357,-81.7251159454358,5,1,46,40,20,1,75,1,0,218018
519,48.403926592694,-81.7252361381966,5,1,56,40,10,1,75,1,0,218018
520,48.3004907615688,-80.8827207777656,0,17,36,10,10,5,33,1,0,38014
521,48.3836500912346,-81.4822375563924,4,1,1,10,10,5,42,1,0,180130
522,48.3418420683308,-81.3458861242833,1,20,39,10,10,10,58,1,0,104314
523,48.2887696555381,-81.0827177845316,1,18,21,10,10,8,86,1,0,19033
524,48.359992276858,-81.2856992401662,1,7,28,30,30,5,65,1,1,142237
524,48.3601140786993,-81.2846626637075,1,7,38,30,20,5,65,1,1,142237
524,48.3602481911656,-81.2849500686864,1,7,48,30,10,5,65,1,1,142237
525,48.6158794830131,-81.3948914268016,5,14,50,60,60,10,70,0,0,587737
525,48.6156499103214,-81.3947722085148,5,15,0,60,50,10,70,0,0,587737
525,48.6157803028203,-81.3944315910259,5,15,10,60,40,10,70,0,0,587737
525,48.6159211034604,-81.3941167641747,5,15,20,60,30,10,70,0,0,587737
525,48.616000103512,-81.3940269808035,5,15,30,60,20,10,70,0,0,587737
525,48.6160071309027,-81.3940020120801,5,15,40,60,10,10,70,0,0,587737
526,48.4504965512216,-81.3288029853033,2,12,33,60,60,3,52,1,0,293896
526,48.4508816637438,-81.3281600289572,2,12,43,60,50,3,52,1,0,303375
526,48.4510435109213,-81.3281642757127,2,12,53,60,40,3,52,1,0,303375
526,48.4508211676772,-81.3289915267786,2,13,3,60,30,3,52,1,0,303375
526,48.4507747446985,-81.3290911898283,2,13,13,60,20,3,52,1,0,303375
526,48.4509768697624,-81.3283391411055,2,13,23,60,10,3,52,1,0,303375
527,48.2967465494735,-81.4357388646292,5,7,47,50,50,9,99,0,1,28471
527,48.2968993938218,-81.4364438620997,5,7,57,50,40,9,99,0,1,28471
527,48.2968993938218,-81.4364438620997,5,8,7,50,30,9,99,0,1,28471
527,48.2967259733885,-81.4367535985337,5,8,17,50,20,9,99,0,1,28471
527,48.2969439694735,-81.4361642011757,5,8,27,50,10,9,99,0,1,28471
528,48.2805588696954,-81.3396459539338,3,15,9,20,20,8,45,1,0,45
528,48.2803680958749,-81.3393601391852,3,15,19,20,10,8,45,1,0,46
529,48.4531604087392,-81.2851311385296,3,6,9,50,50,7,98,1,0,303380
529,48.453139706605,-81.2846860954613,3,6,19,50,40,7,98,1,0,303380
529,48.453139706605,-81.2846860954614,3,6,29,50,30,7,98,1,0,303380
529,48.4529900036597,-81.2837113265104,3,6,39,50,20,7,98,1,0,303380
529,48.4527656476051,-81.2838831762654,3,6,49,50,10,7,98,1,0,303380
530,48.2962190950548,-80.9093845921793,5,3,23,30,30,1,63,1,0,28532
530,48.2962353316391,-80.9093523010835,5,3,33,30,20,1,63,1,0,28532
530,48.2966593045748,-80.9097340857947,5,3,43,30,10,1,63,1,0,28532
531,48.6663093310481,-81.610783271096,3,23,21,20,20,8,97,1,0,673023
531,48.6664499454001,-81.6103280202719,3,23,31,20,10,8,97,1,0,673023
532,48.4118145730517,-81.3631106875866,1,15,29,30,30,10,44,1,0,227539
532,48.4121539677381,-81.3627796179807,1,15,39,30,20,10,44,1,0,227539
532,48.4122674032815,-81.3627371347507,1,15,49,30,10,10,44,1,0,227539
533,48.4732676590015,-81.541837778377,4,14,57,40,40,10,56,1,0,341266
533,48.4728093099598,-81.5413369668131,4,15,7,40,30,10,56,1,0,341266
533,48.4728634664158,-81.5414274215976,4,15,17,40,20,10,56,1,0,341266
533,48.4732956901268,-81.5412410295653,4,15,27,40,10,10,56,1,0,341266
534,48.2866047441072,-81.7219676497312,1,1,27,10,10,6,61,1,0,9480
535,48.5494893146529,-80.9011678767868,1,19,42,50,50,2,95,1,0,474046
535,48.5494060188712,-80.9021896016861,1,19,52,50,40,2,95,1,0,474046
535,48.5495253686916,-80.9029682594911,1,20,2,50,30,2,95,1,0,474046
535,48.5494586527257,-80.9031290715621,1,20,12,50,20,2,95,1,0,474046
535,48.5491185065525,-80.9027288039678,1,20,22,50,10,2,95,1,0,474046
536,48.3030160748949,-81.195359962036,0,20,9,50,50,8,73,1,0,37978
536,48.302811779869,-81.1954084606101,0,20,19,50,40,8,73,1,0,37978
536,48.3034426882234,-81.1956267811389,0,20,29,50,30,8,73,1,0,37978
536,48.3031597846095,-81.1954199663214,0,20,39,50,20,8,73,1,0,37978
536,48.3030875691875,-81.1955745499822,0,20,49,50,10,8,73,1,0,37978
537,48.5515409806352,-81.3075040326189,1,3,14,50,50,2,64,1,0,473999
537,48.5510762086574,-81.3072492332537,1,3,24,50,40,2,64,1,0,473999
537,48.5509782526801,-81.3070220352415,1,3,34,50,30,2,64,1,0,473999
537,48.5506479134235,-81.3067462310755,1,3,44,50,20,2,64,1,0,473999
537,48.5510751641568,-81.3071968435948,1,3,54,50,10,2,64,1,0,473999
538,48.4907912246126,-81.0052593667601,2,23,41,60,60,2,52,1,0,369765
538,48.4908330303489,-81.0051244899227,2,23,51,60,50,2,52,1,0,369765
538,48.4901794395266,-81.0048238737591,3,0,1,60,40,2,52,1,0,369765
538,48.4905031778723,-81.0056674596135,3,0,11,60,30,2,52,1,0,369765
538,48.4904963909064,-81.0056585837826,3,0,21,60,20,2,52,1,0,369765
538,48.4905229376517,-81.0054320845631,3,0,31,60,10,2,52,1,0,369765
539,48.5809807163839,-81.3113846345843,0,16,49,20,20,9,83,1,0,521394
539,48.5804694794467,-81.3109575437806,0,16,59,20,10,9,83,1,0,521394
540,48.5012328971394,-81.1197439779883,0,16,28,50,50,9,43,1,0,388710
540,48.5013130235623,-81.1198054114874,0,16,38,50,40,9,43,1,0,388710
540,48.5013130235623,-81.1198054114874,0,16,48,50,30,9,43,1,0,388710
540,48.501478217827,-81.1195194564229,0,16,58,50,20,9,43,1,0,388710
540,48.501917641894,-81.1192787882393,0,17,8,50,10,9,43,1,0,388710
541,48.4941558978156,-80.8785829416348,1,10,29,20,20,1,91,1,1,369780
541,48.4936984902507,-80.8787292185192,1,10,39,20,10,1,91,1,1,369780
542,48.4827965624099,-81.3484741713913,0,13,7,50,50,3,66,0,0,350767
542,48.4832134624335,-81.3482208048048,0,13,17,50,40,3,66,0,0,350767
542,48.4831694808625,-81.3482067426311,0,13,27,50,30,3,66,0,0,350767
542,48.4833570976953,-81.3474313515577,0,13,37,50,20,3,66,0,0,360247
542,48.4833570976953,-81.3474313515577,0,13,47,50,10,3,66,0,0,360247
543,48.5800890854072,-81.1979863277374,5,7,56,50,50,6,87,1,1,521407
543,48.5802956335129,-81.1980026418008,5,8,6,50,40,6,87,1,1,521407
543,48.5800384278441,-81.1987634117958,5,8,16,50,30,6,87,1,1,521407
543,48.5800261251262,-81.1988143539896,5,8,26,50,20,6,87,1,1,521407
543,48.5794435128687,-81.1986436791018,5,8,36,50,10,6,87,1,1,521407
544,48.3361443805224,-80.8835010872349,4,11,8,60,60,1,82,0,0,94888
544,48.3357825667765,-80.8838018870795,4,11,18,60,50,1,82,0,0,94888
544,48.3360158167686,-80.8837774241539,4,11,28,60,40,1,82,0,0,94888
544,48.3359248570628,-80.8841150839705,4,11,38,60,30,1,82,0,0,94888
544,48.3362205258219,-80.8832058540539,4,11,48,60,20,1,82,0,0,94888
544,48.3359282634337,-80.8832831459487,4,11,58,60,10,1,82,0,0,94888
545,48.4880963544429,-81.5973326689364,0,16,21,50,50,8,94,1,0,360218
545,48.4879776693751,-81.5963201348639,0,16,31,50,40,8,94,1,0,360218
545,48.487604205286,-81.59589677686,0,16,41,50,30,8,94,1,0,360218
545,48.4876499633512,-81.5959397901592,0,16,51,50,20,8,94,1,0,360218
545,48.4874846295295,-81.5961484885613,0,17,1,50,10,8,94,1,0,360218
546,48.4922270285504,-81.1963855507433,1,11,50,10,10,6,30,1,0,369743
547,48.3257058595596,-81.1723672830026,0,23,5,40,40,4,80,1,0,75897
547,48.3255121985756,-81.1726679994082,0,23,15,40,30,4,80,1,0,75897
547,48.3255426571396,-81.1724848127876,0,23,25,40,20,4,80,1,0,75897
547,48.3261004047365,-81.1727892249161,0,23,35,40,10,4,80,1,0,85376
548,48.4812626205676,-81.4346908659895,3,9,15,40,40,10,74,0,1,350757
548,48.4810715281189,-81.4342647346807,3,9,25,40,30,10,74,0,1,350758
548,48.4806262623322,-81.434358860147,3,9,35,40,20,10,74,0,1,350758
548,48.4807598420568,-81.4343870978611,3,9,45,40,10,10,74,0,1,350758
549,48.6102553883321,-81.3179687161644,3,3,4,60,60,3,63,1,0,578267
549,48.6095818653788,-81.317915487376,3,3,14,60,50,3,63,1,0,578267
549,48.6091309950966,-81.3171052171946,3,3,24,60,40,3,63,1,0,578267
549,48.6092428004882,-81.3172624396223,3,3,34,60,30,3,63,1,0,578267
549,48.6086873789342,-81.3173357162006,3,3,44,60,20,3,63,1,0,578267
549,48.6086202818461,-81.3174039628082,3,3,54,60,10,3,63,1,0,578267
550,48.4030087735171,-81.3717036241793,2,10,40,50,50,9,36,1,1,218059
550,48.4025617579831,-81.3714186614028,2,10,50,50,40,9,36,1,1,218059
550,48.4024337405952,-81.3707011616758,2,11,0,50,30,9,36,1,0,218059
550,48.4021665774674,-81.3707575500478,2,11,10,50,20,9,36,1,0,218059
550,48.4017439085117,-81.3707575500478,2,11,20,50,10,9,36,1,0,208580
551,48.5450981650136,-81.3170404381432,1,12,34,10,10,9,46,1,0,464519
552,48.4817144549448,-81.3477926621414,1,10,6,20,20,10,81,0,1,350768
552,48.4817223951433,-81.3477990125327,1,10,16,20,10,10,81,0,1,350768
553,48.4912130953765,-80.8754387998861,5,19,21,30,30,7,78,1,0,369780
553,48.4912287775608,-80.8757762061613,5,19,31,30,20,7,78,1,0,369780
553,48.4912170108742,-80.8761139727374,5,19,41,30,10,7,78,1,0,369780
554,48.2830290862646,-81.1258621072039,4,8,32,20,20,4,46,0,1,9549
554,48.282680495282,-81.1253750755596,4,8,42,20,10,4,46,0,1,9549
555,48.2806919374449,-81.6262598647693,1,22,27,40,40,7,85,1,0,12
555,48.2804454678632,-81.6260954603115,1,22,37,40,30,7,85,1,0,12
555,48.2811198511518,-81.626113096362,1,22,47,40,20,7,85,1,0,12
555,48.2805755869055,-81.6255630938808,1,22,57,40,10,7,85,1,0,12
556,48.4824608445476,-81.348434958041,1,11,59,50,50,10,41,0,0,350767
556,48.4827017192515,-81.3491460609351,1,12,9,50,40,10,41,0,0,350767
556,48.4827417825969,-81.3491153554006,1,12,19,50,30,10,41,0,0,350767
556,48.4828876156923,-81.3501474039647,1,12,29,50,20,10,41,0,0,350767
556,48.4826852230941,-81.3498209358184,1,12,39,50,10,10,41,0,0,350767
557,48.6177257277505,-81.3318074129611,2,15,2,40,40,4,68,1,0,587744
557,48.6180313251716,-81.3312382272673,2,15,12,40,30,4,68,1,0,587744
557,48.6178411854632,-81.3319852945891,2,15,22,40,20,4,68,1,0,587744
557,48.6181514565754,-81.3329037395345,2,15,32,40,10,4,68,1,0,587744
558,48.5546131764968,-81.0291931706708,1,6,44,60,60,1,30,1,0,483510
558,48.5541928341367,-81.0292597199051,1,6,54,60,50,1,30,1,0,483510
558,48.5542232379876,-81.0293579346287,1,7,4,60,40,1,30,1,1,483510
558,48.5540221444616,-81.0295861948507,1,7,14,60,30,1,30,1,1,483510
558,48.5544943662354,-81.0288992729642,1,7,24,60,20,1,30,1,1,483511
558,48.5543339766418,-81.0286817355385,1,7,34,60,10,1,30,1,1,483511
559,48.6136390443222,-81.3956141578842,1,10,40,60,60,10,85,0,1,578258
559,48.6134142272173,-81.3950269137926,1,10,50,60,50,10,85,0,1,578258
559,48.6131971927651,-81.3953321341023,1,11,0,60,40,10,85,0,0,578258
559,48.6132868999564,-81.3953415943268,1,11,10,60,30,10,85,0,0,578258
559,48.6133971123787,-81.3956980385516,1,11,20,60,20,10,85,0,0,578258
559,48.6133557514998,-81.3962914891116,1,11,30,60,10,10,85,0,0,578258
560,48.3263359485299,-81.4386248185314,5,10,18,50,50,5,54,1,1,85345
560,48.3264167672877,-81.4389103295914,5,10,28,50,40,5,54,1,1,85345
560,48.3265839018163,-81.4388570571074,5,10,38,50,30,5,54,1,1,85345
560,48.3264903375469,-81.4387307265033,5,10,48,50,20,5,54,1,1,85345
560,48.3267525428056,-81.4384235304929,5,10,58,50,10,5,54,1,1,85345
561,48.441360798171,-81.3352960140757,2,5,29,10,10,7,86,1,0,284416
562,48.4505707831926,-81.3344345750009,3,15,7,30,30,4,82,1,0,293895
562,48.4505970657566,-81.3341534511465,3,15,17,30,20,4,82,1,0,293895
562,48.4508197093707,-81.3337817424611,3,15,27,30,10,4,82,1,0,303374
563,48.575745890599,-81.2131371530918,0,14,53,20,20,8,45,1,0,521405
563,48.5758499869963,-81.2141276376561,0,15,3,20,10,8,45,1,0,521405
564,48.4887777474828,-81.5156357770896,5,0,5,10,10,9,88,1,0,369706
565,48.373451525911,-81.6168892516039,4,16,16,30,30,5,63,1,0,161156
565,48.3733664146163,-81.6177981799374,4,16,26,30,20,5,63,1,0,161156
565,48.3733546147349,-81.6178185540035,4,16,36,30,10,5,63,1,0,161156
566,48.4906460336827,-81.3490181440953,4,4,43,40,40,9,100,1,0,369725
566,48.4906419535662,-81.3491939146232,4,4,53,40,30,9,100,1,0,369725
566,48.4906972694151,-81.3493172917683,4,5,3,40,20,9,100,1,0,369725
566,48.4905365284214,-81.3491214676927,4,5,13,40,10,9,100,1,0,369725
567,48.4440910399322,-81.2555308117262,2,15,23,50,50,6,36,1,0,284425
567,48.444592179682,-81.2558661765926,2,15,33,50,40,6,36,1,0,284425
567,48.4446316415668,-81.2559214873168,2,15,43,50,30,6,36,1,0,284425
567,48.4448297202813,-81.2555538267165,2,15,53,50,20,6,36,1,0,284425
567,48.4449515247005,-81.2557881591036,2,16,3,50,10,6,36,1,0,284425
568,48.4167708250238,-81.0928818579078,3,21,0,60,60,8,38,1,0,237049
568,48.4170443635101,-81.0936883411904,3,21,10,60,50,8,38,1,0,237049
568,48.4171349290772,-81.0935569580124,3,21,20,60,40,8,38,1,0,237049
568,48.4168581256055,-81.0940187744492,3,21,30,60,30,8,38,1,0,237049
568,48.4167242782176,-81.0950531497349,3,21,40,60,20,8,38,1,0,237049
568,48.4165603184807,-81.0957684586741,3,21,50,60,10,8,38,1,0,237049
569,48.6188429176906,-81.1935616533895,5,14,13,40,40,8,40,1,0,587760
569,48.6187215169371,-81.1932445083391,5,14,23,40,30,8,40,1,0,587760
569,48.6180471734061,-81.1932267552334,5,14,33,40,20,8,40,1,0,587760
569,48.6180008657081,-81.1937237042779,5,14,43,40,10,8,40,1,0,587760
570,48.3412095839912,-80.8752235865538,1,4,53,50,50,9,30,1,0,104368
570,48.3414873077292,-80.8751871401483,1,5,3,50,40,9,30,1,0,104368
570,48.3421347087823,-80.8751701893438,1,5,13,50,30,9,30,1,0,113847
570,48.3420717670164,-80.8751685413509,1,5,23,50,20,9,30,1,0,113847
570,48.3421712898386,-80.8744005127699,1,5,33,50,10,9,30,1,0,113847
571,48.3730389701732,-81.2105218167502,0,22,36,20,20,8,31,1,0,161203
571,48.3732881181898,-81.2110004600075,0,22,46,20,10,8,31,1,0,161203
572,48.5781785730841,-81.3394244081823,2,11,1,30,30,1,66,1,0,521391
572,48.5785782614545,-81.3395198117002,2,11,11,30,20,1,66,1,0,521391
572,48.5789276239379,-81.3397997642284,2,11,21,30,10,1,66,1,0,521390
573,48.6121528908071,-81.0157892999947,2,12,25,30,30,1,81,1,0,578302
573,48.6116466217198,-81.0156683766482,2,12,35,30,20,1,81,1,0,578302
573,48.6116547042395,-81.0156624317436,2,12,45,30,10,1,81,1,0,578302
574,48.5341943484493,-81.2069148023968,3,8,14,50,50,8,35,1,1,445574
574,48.5337325981353,-81.2066479153818,3,8,24,50,40,8,35,1,1,445574
574,48.5336068721792,-81.2066379942158,3,8,34,50,30,8,35,1,1,445574
574,48.533623343752,-81.2071112621819,3,8,44,50,20,8,35,1,1,445574
574,48.5336473661671,-81.207297346372,3,8,54,50,10,8,35,1,1,445574
575,48.5451281504898,-80.9809000081867,4,4,49,30,30,3,95,1,0,464558
575,48.5450901670476,-80.9805388342206,4,4,59,30,20,3,95,1,0,464558
575,48.5447037845611,-80.9811628527049,4,5,9,30,10,3,95,1,0,464558
576,48.4719182610154,-81.4448915680158,4,3,51,30,30,10,40,1,0,331798
576,48.4718406340097,-81.4450043031708,4,4,1,30,20,10,40,1,0,331798
576,48.471965308611,-81.4450306538159,4,4,11,30,10,10,40,1,0,331798
577,48.2828808565093,-81.6443965588423,5,15,56,30,30,1,75,1,0,9489
577,48.2825303823266,-81.6446414163487,5,16,6,30,20,1,75,1,0,9489
577,48.282199281538,-81.6451551096003,5,16,16,30,10,1,75,1,0,10
578,48.3742067642266,-81.4942551503215,1,5,13,30,30,9,87,1,0,161171
578,48.374232940576,-81.4940703053024,1,5,23,30,20,9,87,1,0,161171
578,48.3743130387521,-81.493214827484,1,5,33,30,10,9,87,1,0,161171
579,48.4517799148327,-81.70063681655,1,7,14,30,30,10,88,1,1,303332
579,48.4516039182356,-81.6997141724687,1,7,24,30,20,10,88,1,1,303332
579,48.4518064076905,-81.6998899159775,1,7,34,30,10,10,88,1,1,303332
580,48.3203700853897,-80.8697333574834,3,12,34,40,40,9,50,1,0,75932
580,48.3205188125637,-80.8689556579536,3,12,44,40,30,9,50,1,0,75932
580,48.3201389144697,-80.8686778430478,3,12,54,40,20,9,50,1,0,66453
580,48.3201510524665,-80.8687566729542,3,13,4,40,10,9,50,1,0,66453
581,48.5144884987373,-81.0326410746653,0,16,44,60,60,4,40,1,0,407678
581,48.5143781835472,-81.0334222104417,0,16,54,60,50,4,40,1,0,407678
581,48.5143664169077,-81.0330842900204,0,17,4,60,40,4,40,1,0,407678
581,48.513885243512,-81.0337363826656,0,17,14,60,30,4,40,1,0,407678
